#EPSG;Name;IsGeographic
26632;"M'poraloko / UTM zone 32N";False
26692;"M'poraloko / UTM zone 32S";False
26701;"NAD27 / UTM zone 1N";False
26702;"NAD27 / UTM zone 2N";False
26703;"NAD27 / UTM zone 3N";False
26704;"NAD27 / UTM zone 4N";False
26705;"NAD27 / UTM zone 5N";False
26706;"NAD27 / UTM zone 6N";False
26707;"NAD27 / UTM zone 7N";False
26708;"NAD27 / UTM zone 8N";False
26709;"NAD27 / UTM zone 9N";False
26710;"NAD27 / UTM zone 10N";False
26711;"NAD27 / UTM zone 11N";False
26712;"NAD27 / UTM zone 12N";False
26713;"NAD27 / UTM zone 13N";False
26714;"NAD27 / UTM zone 14N";False
26715;"NAD27 / UTM zone 15N";False
26716;"NAD27 / UTM zone 16N";False
26717;"NAD27 / UTM zone 17N";False
26718;"NAD27 / UTM zone 18N";False
26719;"NAD27 / UTM zone 19N";False
26720;"NAD27 / UTM zone 20N";False
26721;"NAD27 / UTM zone 21N";False
26722;"NAD27 / UTM zone 22N";False
26729;"NAD27 / Alabama East";False
26730;"NAD27 / Alabama West";False
26731;"NAD27 / Alaska zone 1";False
26732;"NAD27 / Alaska zone 2";False
26733;"NAD27 / Alaska zone 3";False
26734;"NAD27 / Alaska zone 4";False
26735;"NAD27 / Alaska zone 5";False
26736;"NAD27 / Alaska zone 6";False
26737;"NAD27 / Alaska zone 7";False
26738;"NAD27 / Alaska zone 8";False
26739;"NAD27 / Alaska zone 9";False
26740;"NAD27 / Alaska zone 10";False
26741;"NAD27 / California zone I";False
26742;"NAD27 / California zone II";False
26743;"NAD27 / California zone III";False
26744;"NAD27 / California zone IV";False
26745;"NAD27 / California zone V";False
26746;"NAD27 / California zone VI";False
26747;"NAD27 / California zone VII (deprecated)";False
26748;"NAD27 / Arizona East";False
26749;"NAD27 / Arizona Central";False
26750;"NAD27 / Arizona West";False
26751;"NAD27 / Arkansas North";False
26752;"NAD27 / Arkansas South";False
26753;"NAD27 / Colorado North";False
26754;"NAD27 / Colorado Central";False
26755;"NAD27 / Colorado South";False
26756;"NAD27 / Connecticut";False
26757;"NAD27 / Delaware";False
26758;"NAD27 / Florida East";False
26759;"NAD27 / Florida West";False
26760;"NAD27 / Florida North";False
26766;"NAD27 / Georgia East";False
26767;"NAD27 / Georgia West";False
26768;"NAD27 / Idaho East";False
26769;"NAD27 / Idaho Central";False
26770;"NAD27 / Idaho West";False
26771;"NAD27 / Illinois East";False
26772;"NAD27 / Illinois West";False
26773;"NAD27 / Indiana East";False
26774;"NAD27 / Indiana West";False
26775;"NAD27 / Iowa North";False
26776;"NAD27 / Iowa South";False
26777;"NAD27 / Kansas North";False
26778;"NAD27 / Kansas South";False
26779;"NAD27 / Kentucky North";False
26780;"NAD27 / Kentucky South";False
26781;"NAD27 / Louisiana North";False
26782;"NAD27 / Louisiana South";False
26783;"NAD27 / Maine East";False
26784;"NAD27 / Maine West";False
26785;"NAD27 / Maryland";False
26786;"NAD27 / Massachusetts Mainland";False
26787;"NAD27 / Massachusetts Island";False
26791;"NAD27 / Minnesota North";False
26792;"NAD27 / Minnesota Central";False
26793;"NAD27 / Minnesota South";False
26794;"NAD27 / Mississippi East";False
26795;"NAD27 / Mississippi West";False
26796;"NAD27 / Missouri East";False
26797;"NAD27 / Missouri Central";False
26798;"NAD27 / Missouri West";False
26799;"NAD27 / California zone VII";False
26801;"NAD Michigan / Michigan East";False
26802;"NAD Michigan / Michigan Old Central";False
26803;"NAD Michigan / Michigan West";False
26811;"NAD Michigan / Michigan North";False
26812;"NAD Michigan / Michigan Central";False
26813;"NAD Michigan / Michigan South";False
26814;"NAD83 / Maine East (ftUS) (deprecated)";False
26815;"NAD83 / Maine West (ftUS) (deprecated)";False
26819;"NAD83 / Minnesota North (ftUS) (deprecated)";False
26820;"NAD83 / Minnesota Central (ftUS) (deprecated)";False
26821;"NAD83 / Minnesota South (ftUS) (deprecated)";False
26822;"NAD83 / Nebraska (ftUS) (deprecated)";False
26823;"NAD83 / West Virginia North (ftUS) (deprecated)";False
26824;"NAD83 / West Virginia South (ftUS) (deprecated)";False
26825;"NAD83(HARN) / Maine East (ftUS) (deprecated)";False
26826;"NAD83(HARN) / Maine West (ftUS) (deprecated)";False
26830;"NAD83(HARN) / Minnesota North (ftUS) (deprecated)";False
26831;"NAD83(HARN) / Minnesota Central (ftUS) (deprecated)";False
26832;"NAD83(HARN) / Minnesota South (ftUS) (deprecated)";False
26833;"NAD83(HARN) / Nebraska (ftUS) (deprecated)";False
26834;"NAD83(HARN) / West Virginia North (ftUS) (deprecated)";False
26835;"NAD83(HARN) / West Virginia South (ftUS) (deprecated)";False
26836;"NAD83(NSRS2007) / Maine East (ftUS) (deprecated)";False
26837;"NAD83(NSRS2007) / Maine West (ftUS) (deprecated)";False
26841;"NAD83(NSRS2007) / Minnesota North (ftUS) (deprecated)";False
26842;"NAD83(NSRS2007) / Minnesota Central (ftUS) (deprecated)";False
26843;"NAD83(NSRS2007) / Minnesota South (ftUS) (deprecated)";False
26844;"NAD83(NSRS2007) / Nebraska (ftUS) (deprecated)";False
26845;"NAD83(NSRS2007) / West Virginia North (ftUS) (deprecated)";False
26846;"NAD83(NSRS2007) / West Virginia South (ftUS) (deprecated)";False
26847;"NAD83 / Maine East (ftUS)";False
26848;"NAD83 / Maine West (ftUS)";False
26849;"NAD83 / Minnesota North (ftUS)";False
26850;"NAD83 / Minnesota Central (ftUS)";False
26851;"NAD83 / Minnesota South (ftUS)";False
26852;"NAD83 / Nebraska (ftUS)";False
26853;"NAD83 / West Virginia North (ftUS)";False
26854;"NAD83 / West Virginia South (ftUS)";False
26855;"NAD83(HARN) / Maine East (ftUS)";False
26856;"NAD83(HARN) / Maine West (ftUS)";False
26857;"NAD83(HARN) / Minnesota North (ftUS)";False
26858;"NAD83(HARN) / Minnesota Central (ftUS)";False
26859;"NAD83(HARN) / Minnesota South (ftUS)";False
26860;"NAD83(HARN) / Nebraska (ftUS)";False
26861;"NAD83(HARN) / West Virginia North (ftUS)";False
26862;"NAD83(HARN) / West Virginia South (ftUS)";False
26863;"NAD83(NSRS2007) / Maine East (ftUS)";False
26864;"NAD83(NSRS2007) / Maine West (ftUS)";False
26865;"NAD83(NSRS2007) / Minnesota North (ftUS)";False
26866;"NAD83(NSRS2007) / Minnesota Central (ftUS)";False
26867;"NAD83(NSRS2007) / Minnesota South (ftUS)";False
26868;"NAD83(NSRS2007) / Nebraska (ftUS)";False
26869;"NAD83(NSRS2007) / West Virginia North (ftUS)";False
26870;"NAD83(NSRS2007) / West Virginia South (ftUS)";False
26891;"NAD83(CSRS) / MTM zone 11";False
26892;"NAD83(CSRS) / MTM zone 12";False
26893;"NAD83(CSRS) / MTM zone 13";False
26894;"NAD83(CSRS) / MTM zone 14";False
26895;"NAD83(CSRS) / MTM zone 15";False
26896;"NAD83(CSRS) / MTM zone 16";False
26897;"NAD83(CSRS) / MTM zone 17";False
26898;"NAD83(CSRS) / MTM zone 1";False
26899;"NAD83(CSRS) / MTM zone 2";False
26901;"NAD83 / UTM zone 1N";False
26902;"NAD83 / UTM zone 2N";False
26903;"NAD83 / UTM zone 3N";False
26904;"NAD83 / UTM zone 4N";False
26905;"NAD83 / UTM zone 5N";False
26906;"NAD83 / UTM zone 6N";False
26907;"NAD83 / UTM zone 7N";False
26908;"NAD83 / UTM zone 8N";False
26909;"NAD83 / UTM zone 9N";False
26910;"NAD83 / UTM zone 10N";False
26911;"NAD83 / UTM zone 11N";False
26912;"NAD83 / UTM zone 12N";False
26913;"NAD83 / UTM zone 13N";False
26914;"NAD83 / UTM zone 14N";False
26915;"NAD83 / UTM zone 15N";False
26916;"NAD83 / UTM zone 16N";False
26917;"NAD83 / UTM zone 17N";False
26918;"NAD83 / UTM zone 18N";False
26919;"NAD83 / UTM zone 19N";False
26920;"NAD83 / UTM zone 20N";False
26921;"NAD83 / UTM zone 21N";False
26922;"NAD83 / UTM zone 22N";False
26923;"NAD83 / UTM zone 23N";False
26929;"NAD83 / Alabama East";False
26930;"NAD83 / Alabama West";False
26931;"NAD83 / Alaska zone 1";False
26932;"NAD83 / Alaska zone 2";False
26933;"NAD83 / Alaska zone 3";False
26934;"NAD83 / Alaska zone 4";False
26935;"NAD83 / Alaska zone 5";False
26936;"NAD83 / Alaska zone 6";False
26937;"NAD83 / Alaska zone 7";False
26938;"NAD83 / Alaska zone 8";False
26939;"NAD83 / Alaska zone 9";False
26940;"NAD83 / Alaska zone 10";False
26941;"NAD83 / California zone 1";False
26942;"NAD83 / California zone 2";False
26943;"NAD83 / California zone 3";False
26944;"NAD83 / California zone 4";False
26945;"NAD83 / California zone 5";False
26946;"NAD83 / California zone 6";False
26948;"NAD83 / Arizona East";False
26949;"NAD83 / Arizona Central";False
26950;"NAD83 / Arizona West";False
26951;"NAD83 / Arkansas North";False
26952;"NAD83 / Arkansas South";False
26953;"NAD83 / Colorado North";False
26954;"NAD83 / Colorado Central";False
26955;"NAD83 / Colorado South";False
26956;"NAD83 / Connecticut";False
26957;"NAD83 / Delaware";False
26958;"NAD83 / Florida East";False
26959;"NAD83 / Florida West";False
26960;"NAD83 / Florida North";False
26961;"NAD83 / Hawaii zone 1";False
26962;"NAD83 / Hawaii zone 2";False
26963;"NAD83 / Hawaii zone 3";False
26964;"NAD83 / Hawaii zone 4";False
26965;"NAD83 / Hawaii zone 5";False
26966;"NAD83 / Georgia East";False
26967;"NAD83 / Georgia West";False
26968;"NAD83 / Idaho East";False
26969;"NAD83 / Idaho Central";False
26970;"NAD83 / Idaho West";False
26971;"NAD83 / Illinois East";False
26972;"NAD83 / Illinois West";False
26973;"NAD83 / Indiana East";False
26974;"NAD83 / Indiana West";False
26975;"NAD83 / Iowa North";False
26976;"NAD83 / Iowa South";False
26977;"NAD83 / Kansas North";False
26978;"NAD83 / Kansas South";False
26979;"NAD83 / Kentucky North (deprecated)";False
26980;"NAD83 / Kentucky South";False
26981;"NAD83 / Louisiana North";False
26982;"NAD83 / Louisiana South";False
26983;"NAD83 / Maine East";False
26984;"NAD83 / Maine West";False
26985;"NAD83 / Maryland";False
26986;"NAD83 / Massachusetts Mainland";False
26987;"NAD83 / Massachusetts Island";False
26988;"NAD83 / Michigan North";False
26989;"NAD83 / Michigan Central";False
26990;"NAD83 / Michigan South";False
26991;"NAD83 / Minnesota North";False
26992;"NAD83 / Minnesota Central";False
26993;"NAD83 / Minnesota South";False
26994;"NAD83 / Mississippi East";False
26995;"NAD83 / Mississippi West";False
26996;"NAD83 / Missouri East";False
26997;"NAD83 / Missouri Central";False
26998;"NAD83 / Missouri West";False
27037;"Nahrwan 1967 / UTM zone 37N";False
27038;"Nahrwan 1967 / UTM zone 38N";False
27039;"Nahrwan 1967 / UTM zone 39N";False
27040;"Nahrwan 1967 / UTM zone 40N";False
27120;"Naparima 1972 / UTM zone 20N";False
27200;"NZGD49 / New Zealand Map Grid";False
27205;"NZGD49 / Mount Eden Circuit";False
27206;"NZGD49 / Bay of Plenty Circuit";False
27207;"NZGD49 / Poverty Bay Circuit";False
27208;"NZGD49 / Hawkes Bay Circuit";False
27209;"NZGD49 / Taranaki Circuit";False
27210;"NZGD49 / Tuhirangi Circuit";False
27211;"NZGD49 / Wanganui Circuit";False
27212;"NZGD49 / Wairarapa Circuit";False
27213;"NZGD49 / Wellington Circuit";False
27214;"NZGD49 / Collingwood Circuit";False
27215;"NZGD49 / Nelson Circuit";False
27216;"NZGD49 / Karamea Circuit";False
27217;"NZGD49 / Buller Circuit";False
27218;"NZGD49 / Grey Circuit";False
27219;"NZGD49 / Amuri Circuit";False
27220;"NZGD49 / Marlborough Circuit";False
27221;"NZGD49 / Hokitika Circuit";False
27222;"NZGD49 / Okarito Circuit";False
27223;"NZGD49 / Jacksons Bay Circuit";False
27224;"NZGD49 / Mount Pleasant Circuit";False
27225;"NZGD49 / Gawler Circuit";False
27226;"NZGD49 / Timaru Circuit";False
27227;"NZGD49 / Lindis Peak Circuit";False
27228;"NZGD49 / Mount Nicholas Circuit";False
27229;"NZGD49 / Mount York Circuit";False
27230;"NZGD49 / Observation Point Circuit";False
27231;"NZGD49 / North Taieri Circuit";False
27232;"NZGD49 / Bluff Circuit";False
27258;"NZGD49 / UTM zone 58S";False
27259;"NZGD49 / UTM zone 59S";False
27260;"NZGD49 / UTM zone 60S";False
27291;"NZGD49 / North Island Grid";False
27292;"NZGD49 / South Island Grid";False
27391;"NGO 1948 (Oslo) / NGO zone I";False
27392;"NGO 1948 (Oslo) / NGO zone II";False
27393;"NGO 1948 (Oslo) / NGO zone III";False
27394;"NGO 1948 (Oslo) / NGO zone IV";False
27395;"NGO 1948 (Oslo) / NGO zone V";False
27396;"NGO 1948 (Oslo) / NGO zone VI";False
27397;"NGO 1948 (Oslo) / NGO zone VII";False
27398;"NGO 1948 (Oslo) / NGO zone VIII";False
27429;"Datum 73 / UTM zone 29N";False
27492;"Datum 73 / Modified Portuguese Grid (deprecated)";False
27493;"Datum 73 / Modified Portuguese Grid";False
27500;"ATF (Paris) / Nord de Guerre";False
27561;"NTF (Paris) / Lambert Nord France";False
27562;"NTF (Paris) / Lambert Centre France";False
27563;"NTF (Paris) / Lambert Sud France";False
27564;"NTF (Paris) / Lambert Corse";False
27571;"NTF (Paris) / Lambert zone I";False
27572;"NTF (Paris) / Lambert zone II";False
27573;"NTF (Paris) / Lambert zone III";False
27574;"NTF (Paris) / Lambert zone IV";False
27581;"NTF (Paris) / France I (deprecated)";False
27582;"NTF (Paris) / France II (deprecated)";False
27583;"NTF (Paris) / France III (deprecated)";False
27584;"NTF (Paris) / France IV (deprecated)";False
27591;"NTF (Paris) / Nord France (deprecated)";False
27592;"NTF (Paris) / Centre France (deprecated)";False
27593;"NTF (Paris) / Sud France (deprecated)";False
27594;"NTF (Paris) / Corse (deprecated)";False
27700;"OSGB 1936 / British National Grid";False
28191;"Palestine 1923 / Palestine Grid";False
28192;"Palestine 1923 / Palestine Belt";False
28193;"Palestine 1923 / Israeli CS Grid";False
28232;"Pointe Noire / UTM zone 32S";False
28348;"GDA94 / MGA zone 48";False
28349;"GDA94 / MGA zone 49";False
28350;"GDA94 / MGA zone 50";False
28351;"GDA94 / MGA zone 51";False
28352;"GDA94 / MGA zone 52";False
28353;"GDA94 / MGA zone 53";False
28354;"GDA94 / MGA zone 54";False
28355;"GDA94 / MGA zone 55";False
28356;"GDA94 / MGA zone 56";False
28357;"GDA94 / MGA zone 57";False
28358;"GDA94 / MGA zone 58";False
28402;"Pulkovo 1942 / Gauss-Kruger zone 2 (deprecated)";False
28403;"Pulkovo 1942 / Gauss-Kruger zone 3 (deprecated)";False
28404;"Pulkovo 1942 / Gauss-Kruger zone 4";False
28405;"Pulkovo 1942 / Gauss-Kruger zone 5";False
28406;"Pulkovo 1942 / Gauss-Kruger zone 6";False
28407;"Pulkovo 1942 / Gauss-Kruger zone 7";False
28408;"Pulkovo 1942 / Gauss-Kruger zone 8";False
28409;"Pulkovo 1942 / Gauss-Kruger zone 9";False
28410;"Pulkovo 1942 / Gauss-Kruger zone 10";False
28411;"Pulkovo 1942 / Gauss-Kruger zone 11";False
28412;"Pulkovo 1942 / Gauss-Kruger zone 12";False
28413;"Pulkovo 1942 / Gauss-Kruger zone 13";False
28414;"Pulkovo 1942 / Gauss-Kruger zone 14";False
28415;"Pulkovo 1942 / Gauss-Kruger zone 15";False
28416;"Pulkovo 1942 / Gauss-Kruger zone 16";False
28417;"Pulkovo 1942 / Gauss-Kruger zone 17";False
28418;"Pulkovo 1942 / Gauss-Kruger zone 18";False
28419;"Pulkovo 1942 / Gauss-Kruger zone 19";False
28420;"Pulkovo 1942 / Gauss-Kruger zone 20";False
28421;"Pulkovo 1942 / Gauss-Kruger zone 21";False
28422;"Pulkovo 1942 / Gauss-Kruger zone 22";False
28423;"Pulkovo 1942 / Gauss-Kruger zone 23";False
28424;"Pulkovo 1942 / Gauss-Kruger zone 24";False
28425;"Pulkovo 1942 / Gauss-Kruger zone 25";False
28426;"Pulkovo 1942 / Gauss-Kruger zone 26";False
28427;"Pulkovo 1942 / Gauss-Kruger zone 27";False
28428;"Pulkovo 1942 / Gauss-Kruger zone 28";False
28429;"Pulkovo 1942 / Gauss-Kruger zone 29";False
28430;"Pulkovo 1942 / Gauss-Kruger zone 30";False
28431;"Pulkovo 1942 / Gauss-Kruger zone 31";False
28432;"Pulkovo 1942 / Gauss-Kruger zone 32";False
28462;"Pulkovo 1942 / Gauss-Kruger 2N (deprecated)";False
28463;"Pulkovo 1942 / Gauss-Kruger 3N (deprecated)";False
28464;"Pulkovo 1942 / Gauss-Kruger 4N (deprecated)";False
28465;"Pulkovo 1942 / Gauss-Kruger 5N (deprecated)";False
28466;"Pulkovo 1942 / Gauss-Kruger 6N (deprecated)";False
28467;"Pulkovo 1942 / Gauss-Kruger 7N (deprecated)";False
28468;"Pulkovo 1942 / Gauss-Kruger 8N (deprecated)";False
28469;"Pulkovo 1942 / Gauss-Kruger 9N (deprecated)";False
28470;"Pulkovo 1942 / Gauss-Kruger 10N (deprecated)";False
28471;"Pulkovo 1942 / Gauss-Kruger 11N (deprecated)";False
28472;"Pulkovo 1942 / Gauss-Kruger 12N (deprecated)";False
28473;"Pulkovo 1942 / Gauss-Kruger 13N (deprecated)";False
28474;"Pulkovo 1942 / Gauss-Kruger 14N (deprecated)";False
28475;"Pulkovo 1942 / Gauss-Kruger 15N (deprecated)";False
28476;"Pulkovo 1942 / Gauss-Kruger 16N (deprecated)";False
28477;"Pulkovo 1942 / Gauss-Kruger 17N (deprecated)";False
28478;"Pulkovo 1942 / Gauss-Kruger 18N (deprecated)";False
28479;"Pulkovo 1942 / Gauss-Kruger 19N (deprecated)";False
28480;"Pulkovo 1942 / Gauss-Kruger 20N (deprecated)";False
28481;"Pulkovo 1942 / Gauss-Kruger 21N (deprecated)";False
28482;"Pulkovo 1942 / Gauss-Kruger 22N (deprecated)";False
28483;"Pulkovo 1942 / Gauss-Kruger 23N (deprecated)";False
28484;"Pulkovo 1942 / Gauss-Kruger 24N (deprecated)";False
28485;"Pulkovo 1942 / Gauss-Kruger 25N (deprecated)";False
28486;"Pulkovo 1942 / Gauss-Kruger 26N (deprecated)";False
28487;"Pulkovo 1942 / Gauss-Kruger 27N (deprecated)";False
28488;"Pulkovo 1942 / Gauss-Kruger 28N (deprecated)";False
28489;"Pulkovo 1942 / Gauss-Kruger 29N (deprecated)";False
28490;"Pulkovo 1942 / Gauss-Kruger 30N (deprecated)";False
28491;"Pulkovo 1942 / Gauss-Kruger 31N (deprecated)";False
28492;"Pulkovo 1942 / Gauss-Kruger 32N (deprecated)";False
28600;"Qatar 1974 / Qatar National Grid";False
28991;"Amersfoort / RD Old";False
28992;"Amersfoort / RD New";False
29100;"SAD69 / Brazil Polyconic (deprecated)";False
29101;"SAD69 / Brazil Polyconic";False
29118;"SAD69 / UTM zone 18N (deprecated)";False
29119;"SAD69 / UTM zone 19N (deprecated)";False
29120;"SAD69 / UTM zone 20N (deprecated)";False
29121;"SAD69 / UTM zone 21N (deprecated)";False
29122;"SAD69 / UTM zone 22N (deprecated)";False
29168;"SAD69 / UTM zone 18N";False
29169;"SAD69 / UTM zone 19N";False
29170;"SAD69 / UTM zone 20N";False
29171;"SAD69 / UTM zone 21N";False
29172;"SAD69 / UTM zone 22N";False
29177;"SAD69 / UTM zone 17S (deprecated)";False
29178;"SAD69 / UTM zone 18S (deprecated)";False
29179;"SAD69 / UTM zone 19S (deprecated)";False
29180;"SAD69 / UTM zone 20S (deprecated)";False
29181;"SAD69 / UTM zone 21S (deprecated)";False
29182;"SAD69 / UTM zone 22S (deprecated)";False
29183;"SAD69 / UTM zone 23S (deprecated)";False
29184;"SAD69 / UTM zone 24S (deprecated)";False
29185;"SAD69 / UTM zone 25S (deprecated)";False
29187;"SAD69 / UTM zone 17S";False
29188;"SAD69 / UTM zone 18S";False
29189;"SAD69 / UTM zone 19S";False
29190;"SAD69 / UTM zone 20S";False
29191;"SAD69 / UTM zone 21S";False
29192;"SAD69 / UTM zone 22S";False
29193;"SAD69 / UTM zone 23S";False
29194;"SAD69 / UTM zone 24S";False
29195;"SAD69 / UTM zone 25S";False
29220;"Sapper Hill 1943 / UTM zone 20S";False
29221;"Sapper Hill 1943 / UTM zone 21S";False
29333;"Schwarzeck / UTM zone 33S";False
29371;"Schwarzeck / Lo22/11";False
29373;"Schwarzeck / Lo22/13";False
29375;"Schwarzeck / Lo22/15";False
29377;"Schwarzeck / Lo22/17";False
29379;"Schwarzeck / Lo22/19";False
29381;"Schwarzeck / Lo22/21";False
29383;"Schwarzeck / Lo22/23";False
29385;"Schwarzeck / Lo22/25";False
29635;"Sudan / UTM zone 35N (deprecated)";False
29636;"Sudan / UTM zone 36N (deprecated)";False
29700;"Tananarive (Paris) / Laborde Grid (deprecated)";False
29701;"Tananarive (Paris) / Laborde Grid";False
29702;"Tananarive (Paris) / Laborde Grid approximation";False
29738;"Tananarive / UTM zone 38S";False
29739;"Tananarive / UTM zone 39S";False
29849;"Timbalai 1948 / UTM zone 49N";False
29850;"Timbalai 1948 / UTM zone 50N";False
29871;"Timbalai 1948 / RSO Borneo (ch)";False
29872;"Timbalai 1948 / RSO Borneo (ft)";False
29873;"Timbalai 1948 / RSO Borneo (m)";False
29900;"TM65 / Irish National Grid (deprecated)";False
29901;"OSNI 1952 / Irish National Grid";False
29902;"TM65 / Irish Grid";False
29903;"TM75 / Irish Grid";False
30161;"Tokyo / Japan Plane Rectangular CS I";False
30162;"Tokyo / Japan Plane Rectangular CS II";False
30163;"Tokyo / Japan Plane Rectangular CS III";False
30164;"Tokyo / Japan Plane Rectangular CS IV";False
30165;"Tokyo / Japan Plane Rectangular CS V";False
30166;"Tokyo / Japan Plane Rectangular CS VI";False
30167;"Tokyo / Japan Plane Rectangular CS VII";False
30168;"Tokyo / Japan Plane Rectangular CS VIII";False
30169;"Tokyo / Japan Plane Rectangular CS IX";False
30170;"Tokyo / Japan Plane Rectangular CS X";False
30171;"Tokyo / Japan Plane Rectangular CS XI";False
30172;"Tokyo / Japan Plane Rectangular CS XII";False
30173;"Tokyo / Japan Plane Rectangular CS XIII";False
30174;"Tokyo / Japan Plane Rectangular CS XIV";False
30175;"Tokyo / Japan Plane Rectangular CS XV";False
30176;"Tokyo / Japan Plane Rectangular CS XVI";False
30177;"Tokyo / Japan Plane Rectangular CS XVII";False
